flow	speed	occupancy	probability
11	67	3	8.16E-05
8	67	3	8.16E-05
10	67	4	8.16E-05
12	67	5	8.16E-05
4	67	1	8.16E-05
3	67	1	8.16E-05
8	67	3	8.16E-05
9	67	3	8.16E-05
11	67	3	8.16E-05
8	67	3	8.16E-05
11	67	3	8.16E-05
4	67	1	8.16E-05
9	67	3	8.16E-05
9	67	2	8.16E-05
13	67	5	8.16E-05
10	67	5	8.16E-05
3	67	1	8.16E-05
4	67	1	8.16E-05
14	67	5	8.16E-05
11	67	3	8.16E-05
8	67	3	8.16E-05
10	67	3	8.16E-05
12	67	5	8.16E-05
10	67	3	8.16E-05
8	67	3	8.16E-05
10	67	3	8.16E-05
12	67	5	8.16E-05
11	67	3	8.16E-05
12	67	5	8.16E-05
11	67	3	8.16E-05
8	67	3	8.16E-05
11	67	3	8.16E-05
14	67	4	8.16E-05
11	67	3	8.16E-05
11	67	3	8.16E-05
10	67	5	8.16E-05
9	67	3	8.16E-05
8	67	3	8.16E-05
3	67	1	8.16E-05
7	67	3	8.16E-05
10	67	2	8.16E-05
12	67	5	8.16E-05
13	67	4	8.16E-05
13	67	4	8.16E-05
3	67	1	8.16E-05
12	67	5	8.16E-05
4	67	2	8.16E-05
7	67	3	8.16E-05
11	67	3	8.16E-05
4	67	2	8.16E-05
4	67	2	8.16E-05
4	67	2	8.16E-05
4	67	2	8.16E-05
13	67	4	8.16E-05
13	67	4	8.16E-05
13	67	4	8.16E-05
4	67	2	8.16E-05
4	67	2	8.16E-05
3	67	1	8.16E-05
10	67	5	8.16E-05
4	67	1	8.16E-05
10	67	5	8.16E-05
4	67	2	8.16E-05
13	67	4	8.16E-05
3	67	1	8.16E-05
8	67	3	8.16E-05
13	67	4	8.16E-05
14	67	5	8.16E-05
13	67	4	8.16E-05
9	67	3	8.16E-05
9	67	3	8.16E-05
4	67	2	8.16E-05
4	67	2	8.16E-05
11	67	4	8.16E-05
11	67	4	8.16E-05
8	67	3	8.16E-05
8	67	3	8.16E-05
4	67	2	8.16E-05
3	67	1	8.16E-05
13	67	4	8.16E-05
3	67	1	8.16E-05
4	67	2	8.16E-05
13	67	4	8.16E-05
4	67	2	8.16E-05
13	67	4	8.16E-05
9	67	3	8.16E-05
3	67	2	8.16E-05
13	67	4	8.16E-05
13	67	5	8.16E-05
4	67	2	8.16E-05
7	67	3	8.16E-05
13	67	4	8.16E-05
4	67	2	8.16E-05
3	67	2	8.16E-05
13	67	4	8.16E-05
10	67	3	8.16E-05
13	67	4	8.16E-05
13	67	4	8.16E-05
8	67	4	8.16E-05
13	67	4	8.16E-05
11	67	4	8.16E-05
4	67	2	8.16E-05
11	67	4	8.16E-05
9	67	3	8.16E-05
14	67	5	8.16E-05
7	67	3	8.16E-05
6	67	2	8.16E-05
6	67	2	8.16E-05
11	67	4	8.16E-05
3	67	1	8.16E-05
13	67	5	8.16E-05
4	67	2	8.16E-05
13	67	5	8.16E-05
4	67	2	8.16E-05
10	67	4	8.16E-05
3	67	1	8.16E-05
14	67	5	8.16E-05
3	67	1	8.16E-05
9	67	3	8.16E-05
7	67	5	8.16E-05
7	67.4	3	8.16E-05
9	67.8	3	8.16E-05
10	67	3	8.16E-05
12	67.1	4	8.16E-05
14	67	4	8.16E-05
11	67	4	8.16E-05
4	67	2	8.16E-05
11	67	4	8.16E-05
6	67	2	8.16E-05
11	67	4	8.16E-05
9	67	3	8.16E-05
3	67	1	8.16E-05
4	67	2	8.16E-05
8	67	4	8.16E-05
4	67	2	8.16E-05
11	67	3	8.16E-05
7	67	3	8.16E-05
12	67	5	8.16E-05
13	67	4	8.16E-05
4	67	5	8.16E-05
10	67	3	8.16E-05
10	67	3	8.16E-05
11	67	5	8.16E-05
14	67	5	8.16E-05
12	67	4	8.16E-05
13	67	5	8.16E-05
4	67	2	8.16E-05
4	67	2	8.16E-05
11	67	4	8.16E-05
4	67	2	8.16E-05
11	67	4	8.16E-05
11	67	4	8.16E-05
13	67	5	8.16E-05
4	67	2	8.16E-05
9	67	3	8.16E-05
4	67	2	8.16E-05
7	67	3	8.16E-05
11	67	3	8.16E-05
13	67	4	8.16E-05
7	67	3	8.16E-05
8	67	3	8.16E-05
8	67	2	8.16E-05
8	67	2	8.16E-05
7	67	2	8.16E-05
4	67	2	8.16E-05
7	67	2	8.16E-05
12	67	5	8.16E-05
3	67	1	8.16E-05
14	67	5	8.16E-05
6	67	2	8.16E-05
7	67	2	8.16E-05
3	67	1	8.16E-05
7	67	2	8.16E-05
14	67	4	8.16E-05
13	67	5	8.16E-05
12	67	4	8.16E-05
12	67	4	8.16E-05
8	67	3	8.16E-05
11	67	4	8.16E-05
8	67	2	8.16E-05
8	67	2	8.16E-05
13	67	5	8.16E-05
7	67	2	8.16E-05
12	67	4	8.16E-05
3	67	1	8.16E-05
6	67	2	8.16E-05
6	67	2	8.16E-05
12	67	4	8.16E-05
12	67	4	8.16E-05
14	67	4	8.16E-05
6	67	2	8.16E-05
3	67	1	8.16E-05
7	67	2	8.16E-05
12	67	4	8.16E-05
7	67	2	8.16E-05
13	67	5	8.16E-05
12	67	4	8.16E-05
13	67	5	8.16E-05
12	67	4	8.16E-05
10	67	5	8.16E-05
14	67	5	8.16E-05
12	67	4	8.16E-05
13	67	5	8.16E-05
12	67	4	8.16E-05
13	67	5	8.16E-05
3	67	1	8.16E-05
12	67	4	8.16E-05
7	67	3	8.16E-05
8	67	2	8.16E-05
6	67	3	8.16E-05
3	67	1	8.16E-05
6	67	2	8.16E-05
11	67	4	8.16E-05
12	67	4	8.16E-05
12	67	4	8.16E-05
6	67	3	8.16E-05
12	67	5	8.16E-05
7	67	2	8.16E-05
14	67	5	8.16E-05
8	67	2	8.16E-05
12	67	5	8.16E-05
9	67	2	8.16E-05
7	67	2	8.16E-05
14	67	4	8.16E-05
5	67	1	8.16E-05
14	67	4	8.16E-05
3	67	1	8.16E-05
3	67	1	8.16E-05
8	67	5	8.16E-05
13	67	4	8.16E-05
3	67	1	8.16E-05
6	67	2	8.16E-05
13	67	5	8.16E-05
7	67	3	8.16E-05
8	67	5	8.16E-05
4	67	2	8.16E-05
7	67	3	8.16E-05
9	67	3	8.16E-05
10	67	4	8.16E-05
12	67	5	8.16E-05
9	67	3	8.16E-05
12	67	4	8.16E-05
7	67	3	8.16E-05
12	67	4	8.16E-05
10	67	3	8.16E-05
13	67	5	8.16E-05
10	67	5	8.16E-05
13	67	4	8.16E-05
8	67	4	8.16E-05
4	67	2	8.16E-05
3	67	1	8.16E-05
12	67	5	8.16E-05
3	67	1	8.16E-05
12	67	4	8.16E-05
13	67	4	8.16E-05
4	67	2	8.16E-05
13	67	4	8.16E-05
11	67	3	8.16E-05
13	67	4	8.16E-05
8	67	4	8.16E-05
13	67	4	8.16E-05
12	67	5	8.16E-05
14	67	4	8.16E-05
9	67	2	8.16E-05
12	67	4	8.16E-05
3	67	1	8.16E-05
14	67	4	8.16E-05
10	67	4	8.16E-05
12	67	4	8.16E-05
7	67	2	8.16E-05
14	67	5	8.16E-05
12	67	4	8.16E-05
7	67	3	8.16E-05
12	67	4	8.16E-05
9	67	3	8.16E-05
7	67	2	8.16E-05
9	67	3	8.16E-05
13	67	5	8.16E-05
10	67	4	8.16E-05
6	67	2	8.16E-05
7	67	2	8.16E-05
12	67	4	8.16E-05
3	67	1	8.16E-05
6	67	2	8.16E-05
10	67	3	8.16E-05
13	67	5	8.16E-05
10	67	4	8.16E-05
12	67	4	8.16E-05
12	67	4	8.16E-05
6	67	2	8.16E-05
6	67	2	8.16E-05
12	67	5	8.16E-05
9	67	3	8.16E-05
8	67	4	8.16E-05
12	69	5	8.16E-05
13	69	5	8.16E-05
10	69	3	8.16E-05
14	69	5	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
5	69	1	8.16E-05
11	69	5	8.16E-05
11	69	3	8.16E-05
5	69	1	8.16E-05
13	69	5	8.16E-05
12	69	5	8.16E-05
8	69	3	8.16E-05
9	69	5	8.16E-05
12	69	5	8.16E-05
12	69	5	8.16E-05
12	69	3	8.16E-05
11	69	5	8.16E-05
12	69	3	8.16E-05
8	69	3	8.16E-05
8	69	2	8.16E-05
5	69	2	8.16E-05
13	69	5	8.16E-05
14	69	5	8.16E-05
7	69	2	8.16E-05
9	69	2	8.16E-05
8	69	2	8.16E-05
8	69	2	8.16E-05
12	69	5	8.16E-05
4	69	1	8.16E-05
9	69	5	8.16E-05
8	69	2	8.16E-05
14	69	5	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
3	68	1	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
7	68	2	8.16E-05
13	68	4	8.16E-05
8	68	2	8.16E-05
7	68	2	8.16E-05
12	68	4	8.16E-05
14	68	4	8.16E-05
7	68	1	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
12	68	4	8.16E-05
6	69	1	8.16E-05
14	69	5	8.16E-05
5	69	1	8.16E-05
14	69	5	8.16E-05
11	69	5	8.16E-05
5	69	1	8.16E-05
11	69	3	8.16E-05
11	69	5	8.16E-05
13	69	3	8.16E-05
11	69	3	8.16E-05
14	68.2	5	8.16E-05
3	68.6	1	8.16E-05
11	69	5	8.16E-05
6	69	1	8.16E-05
11	69	3	8.16E-05
11	69	3	8.16E-05
5	69	2	8.16E-05
11	69	3	8.16E-05
12	69	5	8.16E-05
11	69	3	8.16E-05
8	69	3	8.16E-05
14	69	3	8.16E-05
11	69	3	8.16E-05
8	69	3	8.16E-05
8	69	3	8.16E-05
11	69	5	8.16E-05
12	69	5	8.16E-05
8	69	2	8.16E-05
7	69	2	8.16E-05
14	69	5	8.16E-05
7	69	2	8.16E-05
12	69	3	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
4	69	1	8.16E-05
13	69	5	8.16E-05
7	69	2	8.16E-05
5	69	1	8.16E-05
12	69	5	8.16E-05
8	69	3	8.16E-05
14	69	5	8.16E-05
8	69	3	8.16E-05
14	69	5	8.16E-05
11	69	5	8.16E-05
14	69	5	8.16E-05
9	69	3	8.16E-05
11	69	5	8.16E-05
12	69	3	8.16E-05
8	69	3	8.16E-05
10	69	3	8.16E-05
12	69	3	8.16E-05
12	69	3	8.16E-05
13	69	5	8.16E-05
12	69	3	8.16E-05
11	69	5	8.16E-05
11	69	5	8.16E-05
7	69	2	8.16E-05
11	69	5	8.16E-05
8	69	2	8.16E-05
5	69	2	8.16E-05
14	69	5	8.16E-05
14	69	5	8.16E-05
5	69	2	8.16E-05
7	69	2	8.16E-05
12	69	5	8.16E-05
12	69	5	8.16E-05
14	69	5	8.16E-05
8	69	2	8.16E-05
8	69	3	8.16E-05
7	69	2	8.16E-05
12	69	5	8.16E-05
8	69	3	8.16E-05
14	69	5	8.16E-05
8	69	3	8.16E-05
7	69	2	8.16E-05
8	69	3	8.16E-05
8	69	3	8.16E-05
11	69	5	8.16E-05
11	69	5	8.16E-05
2	68	1	8.16E-05
6	68	2	8.16E-05
2	68	1	8.16E-05
10	68	4	8.16E-05
7	68	4	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
6	68	2	8.16E-05
6	68	2	8.16E-05
12	68	4	8.16E-05
10	68	4	8.16E-05
12	68	4	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
6	68	2	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
5	68	2	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
6	68	2	8.16E-05
2	68	1	8.16E-05
8	68	2	8.16E-05
2	68	1	8.16E-05
10	68	4	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
11	68	4	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
5	68	2	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
11	68	4	8.16E-05
8	68	2	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
10	68	4	8.16E-05
5	68	2	8.16E-05
11	68	4	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
10	68	4	8.16E-05
11	68	4	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
5	68	2	8.16E-05
10	68	4	8.16E-05
2	68	1	8.16E-05
7	68	2	8.16E-05
2	68	1	8.16E-05
10	68	4	8.16E-05
2	68	1	8.16E-05
6	68	2	8.16E-05
2	68	1	8.16E-05
7	68	2	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
5	68	2	8.16E-05
12	68	4	8.16E-05
12	68	4	8.16E-05
11	68	4	8.16E-05
12	68	4	8.16E-05
12	68	4	8.16E-05
2	68	1	8.16E-05
8	68	4	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
3	68	1	8.16E-05
12	68	4	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
11	68	4	8.16E-05
10	68	4	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
6	68	2	8.16E-05
13	68	4	8.16E-05
13	68	4	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
12	68	4	8.16E-05
12	68	4	8.16E-05
12	68	4	8.16E-05
2	68	1	8.16E-05
6	68	2	8.16E-05
10	68	4	8.16E-05
7	68	2	8.16E-05
12	68	4	8.16E-05
8	68	2	8.16E-05
8	68	2	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
8	68	2	8.16E-05
2	68	1	8.16E-05
6	68	2	8.16E-05
10	68	4	8.16E-05
13	68	4	8.16E-05
10	68	4	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
2	68	1	8.16E-05
8	68	2	8.16E-05
10	68	4	8.16E-05
12	69	4	8.16E-05
12	69	4	8.16E-05
12	69	4	8.16E-05
13	69	4	8.16E-05
7	69	3	8.16E-05
12	69	4	8.16E-05
12	69	4	8.16E-05
7	69	3	8.16E-05
7	69	3	8.16E-05
8	69	3	8.16E-05
14	69	5	8.16E-05
8	69	3	8.16E-05
8	69	3	8.16E-05
7	69	3	8.16E-05
9	69	3	8.16E-05
12	69	5	8.16E-05
12	69	4	8.16E-05
12	69	4	8.16E-05
14	69	4	8.16E-05
12	69	4	8.16E-05
13	69	4	8.16E-05
11	69	4	8.16E-05
3	69	4	8.16E-05
12	69	4	8.16E-05
9	69	3	8.16E-05
7	69	3	8.16E-05
12	69	4	8.16E-05
10	69	3	8.16E-05
12	69	4	8.16E-05
10	69	3	8.16E-05
9	69	3	8.16E-05
12	69	4	8.16E-05
7	69	3	8.16E-05
5	69	2	8.16E-05
5	69	1	8.16E-05
5	69	2	8.16E-05
14	69	5	8.16E-05
5	69	2	8.16E-05
5	69	1	8.16E-05
8	69	2	8.16E-05
12	69	5	8.16E-05
5	69	2	8.16E-05
5	69	1	8.16E-05
5	69	2	8.16E-05
13	69	5	8.16E-05
5	69	1	8.16E-05
14	69	5	8.16E-05
5	69	2	8.16E-05
5	69	2	8.16E-05
12	69	4	8.16E-05
12	69	4	8.16E-05
12	69	4	8.16E-05
7	69	3	8.16E-05
8	69	3	8.16E-05
14	69	5	8.16E-05
13	69	4	8.16E-05
12	69	4	8.16E-05
5	69	1	8.16E-05
14	69	4	8.16E-05
5	69	1	8.16E-05
14	69	5	8.16E-05
12	69	4	8.16E-05
14	69	4	8.16E-05
14	69	5	8.16E-05
7	69	3	8.16E-05
11	69	4	8.16E-05
11	69	4	8.16E-05
11	69	4	8.16E-05
11	69	4	8.16E-05
13	69	4	8.16E-05
11	69	4	8.16E-05
14	69	5	8.16E-05
11	69	4	8.16E-05
7	69	3	8.16E-05
12	69	5	8.16E-05
7	69	3	8.16E-05
8	69	3	8.16E-05
6	69	3	8.16E-05
11	69	4	8.16E-05
8	69	3	8.16E-05
8	69	3	8.16E-05
11	69	4	8.16E-05
13	69	4	8.16E-05
11	69	4	8.16E-05
11	69	4	8.16E-05
13	69	4	8.16E-05
7	69	3	8.16E-05
10	69	4	8.16E-05
13	69	4	8.16E-05
13	69	4	8.16E-05
11	69	4	8.16E-05
5	69	3	8.16E-05
13	69	4	8.16E-05
13	69	4	8.16E-05
13	69	4	8.16E-05
11	69	4	8.16E-05
5	69	3	8.16E-05
13	69	4	8.16E-05
11	69	4	8.16E-05
9	69	4	8.16E-05
13	69	4	8.16E-05
11	69	4	8.16E-05
14	69	4	8.16E-05
12	69	4	8.16E-05
9	69	3	8.16E-05
13	69	5	8.16E-05
9	69	3	8.16E-05
9	69	3	8.16E-05
9	69	3	8.16E-05
9	69	3	8.16E-05
9	69	3	8.16E-05
12	69	4	8.16E-05
11	69	4	8.16E-05
11	69	4	8.16E-05
7	69	3	8.16E-05
11	69	3	8.16E-05
9	69	3	8.16E-05
7	69	3	8.16E-05
14	69	5	8.16E-05
13	69	5	8.16E-05
8	69	3	8.16E-05
11	69	3	8.16E-05
7	69	3	8.16E-05
7	69	3	8.16E-05
11	69	4	8.16E-05
11	69	4	8.16E-05
12	69	4	8.16E-05
8	69	3	8.16E-05
7	69	3	8.16E-05
12	69	5	8.16E-05
13	69	5	8.16E-05
7	69	5	8.16E-05
13	69	5	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
8	69	2	8.16E-05
6	69	2	8.16E-05
13	69	5	8.16E-05
8	69	2	8.16E-05
13	69	5	8.16E-05
7	69	2	8.16E-05
14	69	5	8.16E-05
13	69	5	8.16E-05
14	69	5	8.16E-05
9	69	5	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
14	69	5	8.16E-05
7	69	2	8.16E-05
8	69	2	8.16E-05
14	69	5	8.16E-05
13	69	5	8.16E-05
6	69	2	8.16E-05
4	69	1	8.16E-05
13	69	5	8.16E-05
12	69	5	8.16E-05
5	69	2	8.16E-05
10	69	5	8.16E-05
13	69	5	8.16E-05
12	69	5	8.16E-05
5	69	1	8.16E-05
5	69	1	8.16E-05
8	69	2	8.16E-05
5	69	2	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
4	69	1	8.16E-05
5	69	2	8.16E-05
7	69	2	8.16E-05
5	69	2	8.16E-05
5	69	2	8.16E-05
9	69	5	8.16E-05
14	69	5	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
5	69	1	8.16E-05
5	69	2	8.16E-05
4	69	5	8.16E-05
7	69	2	8.16E-05
14	69	5	8.16E-05
5	69	2	8.16E-05
1	69	1	8.16E-05
12	69	5	8.16E-05
7	69	2	8.16E-05
11	69	2	8.16E-05
5	69	1	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
5	69	1	8.16E-05
5	69	1	8.16E-05
5	69	1	8.16E-05
5	69	2	8.16E-05
14	69	5	8.16E-05
14	69	5	8.16E-05
5	69	1	8.16E-05
11	69	3	8.16E-05
6	69	1	8.16E-05
11	69	3	8.16E-05
12	69	5	8.16E-05
14	69	5	8.16E-05
7	69	2	8.16E-05
7	69	2	8.16E-05
5	69	2	8.16E-05
13	69	5	8.16E-05
5	69	2	8.16E-05
12	69	5	8.16E-05
5	69	1	8.16E-05
9	69	5	8.16E-05
14	69	5	8.16E-05
5	69	1	8.16E-05
5	69	1	8.16E-05
5	69	1	8.16E-05
10	69	5	8.16E-05
5	69	2	8.16E-05
7	69	2	8.16E-05
5	69	1	8.16E-05
14	69	5	8.16E-05
10	69	3	8.16E-05
11	69	5	8.16E-05
14	69	5	8.16E-05
1	69	5	8.16E-05
8	69	3	8.16E-05
13	69	5	8.16E-05
4	69	1	8.16E-05
14	69	5	8.16E-05
7	69	2	8.16E-05
13	69	5	8.16E-05
11	69	5	8.16E-05
14	69	5	8.16E-05
14	69	5	8.16E-05
4	69	1	8.16E-05
5	69	1	8.16E-05
11	69	3	8.16E-05
14	69	5	8.16E-05
11	69	3	8.16E-05
6	69	1	8.16E-05
11	69	5	8.16E-05
11	69	5	8.16E-05
6	69	1	8.16E-05
11	69	5	8.16E-05
11	69	5	8.16E-05
11	69	5	8.16E-05
5	69	1	8.16E-05
9	69	3	8.16E-05
11	69	3	8.16E-05
8	69	2	8.16E-05
13	69	1	8.16E-05
5	69	1	8.16E-05
13	69	5	8.16E-05
2	68	2	8.16E-05
2	68	2	8.16E-05
10	68	3	8.16E-05
2	68	2	8.16E-05
2	68	2	8.16E-05
11	68	2	8.16E-05
2	68	2	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
4	68	2	8.16E-05
4	68	2	8.16E-05
4	68	2	8.16E-05
2	68	2	8.16E-05
9	68	3	8.16E-05
2	68	2	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
11	68	3	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
2	68	2	8.16E-05
11	68	3	8.16E-05
2	68	2	8.16E-05
2	68	2	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
9	68	3	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
9	68	3	8.16E-05
4	68	2	8.16E-05
2	68	2	8.16E-05
2	68	2	8.16E-05
11	68	3	8.16E-05
10	68	3	8.16E-05
4	68	2	8.16E-05
4	68	2	8.16E-05
5	68	2	8.16E-05
2	68	2	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
4	68	2	8.16E-05
2	68	2	8.16E-05
10	68	3	8.16E-05
4	68	2	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
11	68	3	8.16E-05
9	68	3	8.16E-05
4	68	1	8.16E-05
11	68	4	8.16E-05
11	68	4	8.16E-05
11	68	4	8.16E-05
5	68	1	8.16E-05
11	68	4	8.16E-05
4	68	1	8.16E-05
5	68	1	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
5	68	1	8.16E-05
11	68	4	8.16E-05
5	68	2	8.16E-05
5	68	1	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
11	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
5	68	2	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
9	68	3	8.16E-05
5	68	2	8.16E-05
11	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
11	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
11	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
12	68	3	8.16E-05
12	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
12	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
11	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
10	68	3	8.16E-05
2	68	2	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
11	68	3	8.16E-05
11	68	3	8.16E-05
5	68	2	8.16E-05
9	68	3	8.16E-05
9	68	3	8.16E-05
5	68	2	8.16E-05
5	68	2	8.16E-05
12	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
12	68	3	8.16E-05
8	68	3	8.16E-05
12	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
11	68	3	8.16E-05
9	68	3	8.16E-05
9	68	3	8.16E-05
10	68	3	8.16E-05
9	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
14	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
8	68	3	8.16E-05
10	68	3	8.16E-05
8	68	3	8.16E-05
9	68	3	8.16E-05
7	68	4	8.16E-05
7	68	4	8.16E-05
9	68	4	8.16E-05
